Dates,SPX_MOV_AVG_200D,SPX_RSI_14D,SPX_MOV_AVG_50D,SPX_PX_LAST,SPX_PX_OPEN,SPX_PX_HIGH,SPX_PX_LOW,SPX_PX_VOLUME,SPX_VOLATILITY_30D,SPX_BETA_ADJ_OVERRIDABLE,SPX_PX_HIGH_LOW_DIFFERENCE,CONCCONF_PX_LAST,NAPMPMI_PX_LAST,SPXINDEX_PE_RATIO,SPXINDEX_PX_TO_BOOK_RATIO,SPXINDEX_PX_TO_SALES_RATIO,SPXINDEX_EARN_YLD,USGG10YR_PX_LAST,VIX_PX_LAST
2019-08-27,2803.42,44.1,2946.25,2869.16,2893.14,2898.79,2860.59,559000000.0,20.31,0.96,38.2,135.8,51.0,18.5048,3.3016,2.079,5.404,1.4711,20.31
2019-08-28,2803.83,46.79,2945.65,2887.94,2861.28,2890.03,2853.05,443000000.0,20.4,0.95,36.98,135.8,51.0,18.6271,3.3237,2.0926,5.3685,1.4794,19.35
2019-08-29,2804.54,51.67,2945.62,2924.58,2910.37,2930.5,2905.67,421000000.0,20.75,0.96,24.83,135.8,51.0,18.8752,3.3658,2.1192,5.2979,1.4945,17.88
2019-08-30,2805.54,51.92,2945.06,2926.46,2937.09,2940.43,2913.32,533000000.0,20.72,0.95,27.11,135.8,51.0,18.8916,3.3681,2.1206,5.2934,1.4961,18.98
2019-09-03,2806.46,49.05,2944.18,2906.27,2909.01,2914.39,2891.85,490000000.0,20.67,0.95,22.54,134.2,48.5,18.7627,3.3449,2.106,5.3297,1.4573,19.66
2019-09-04,2807.65,53.37,2944.03,2937.78,2924.67,2938.84,2921.86,450000000.0,20.91,0.96,16.98,134.2,48.5,18.9661,3.3825,2.1288,5.2726,1.4657,17.33
2019-09-05,2808.87,58.02,2945.2,2976.0,2960.6,2985.86,2960.6,536000000.0,21.27,0.95,25.26,134.2,48.5,19.2131,3.4265,2.1565,5.2048,1.5586,16.27
2019-09-06,2810.09,58.34,2946.5,2978.71,2980.33,2985.03,2972.51,445000000.0,21.14,0.95,12.52,134.2,48.5,19.2305,3.4297,2.1585,5.2001,1.5602,15.0
2019-09-09,2811.53,58.29,2947.57,2978.43,2988.43,2989.43,2969.39,537000000.0,21.14,0.95,20.04,134.2,48.5,19.2289,3.4293,2.1583,5.2005,1.6438,15.27
2019-09-10,2813.21,58.42,2948.32,2979.39,2971.01,2979.39,2957.01,575000000.0,21.13,0.95,22.38,134.2,48.5,19.2351,3.4304,2.159,5.1988,1.7316,15.2
2019-09-11,2814.97,61.31,2949.05,3000.93,2981.41,3000.93,2975.31,523000000.0,20.98,0.95,25.62,134.2,48.5,19.3741,3.4552,2.1746,5.1615,1.7385,14.61
2019-09-12,2816.85,62.44,2949.78,3009.57,3009.08,3020.74,3000.92,556000000.0,20.8,0.95,19.82,134.2,48.5,19.4522,3.4641,2.1809,5.1408,1.7715,14.22
2019-09-13,2818.52,61.95,2950.02,3007.39,3012.21,3017.33,3002.9,492000000.0,20.66,0.95,14.43,134.2,48.5,19.4381,3.4615,2.1793,5.1445,1.8958,13.74
2019-09-16,2820.1,59.76,2950.17,2997.96,2996.41,3002.19,2990.67,503000000.0,18.33,0.95,11.52,134.2,48.5,19.3773,3.4507,2.1725,5.1607,1.8467,14.67
2019-09-17,2821.41,60.98,2950.76,3005.7,2995.67,3006.21,2993.73,479000000.0,18.01,0.95,12.48,134.2,48.5,19.4273,3.4601,2.1781,5.1474,1.8013,14.44
2019-09-18,2822.76,61.15,2951.3,3006.73,3001.5,3007.83,2978.57,507000000.0,18.01,0.95,29.26,134.2,48.5,19.434,3.4613,2.1789,5.1456,1.7961,13.95
2019-09-19,2823.99,61.16,2951.58,3006.79,3010.36,3021.99,3003.16,467000000.0,17.21,0.95,18.83,134.2,48.5,19.4343,3.4614,2.1789,5.1455,1.784,14.05
2019-09-20,2825.0,57.07,2951.42,2992.07,3008.42,3016.37,2984.68,1610000000.0,17.14,0.95,31.69,134.2,48.5,19.3392,3.4445,2.1682,5.1708,1.7215,15.32
2019-09-23,2826.46,56.99,2950.98,2991.78,2983.5,2999.15,2982.23,475000000.0,16.68,0.95,16.92,134.2,48.5,19.3373,3.4441,2.168,5.1713,1.7267,14.91
2019-09-24,2827.81,50.33,2950.03,2966.6,3002.43,3007.98,2957.73,599000000.0,16.39,0.95,50.25,134.2,48.5,19.1736,3.4151,2.1498,5.2155,1.6456,17.05
2019-09-25,2829.57,54.49,2949.64,2984.87,2968.35,2989.82,2952.86,510000000.0,13.52,0.96,36.96,134.2,48.5,19.2917,3.4361,2.163,5.1836,1.7372,15.96
2019-09-26,2831.27,52.61,2949.51,2977.62,2985.73,2987.28,2963.71,453000000.0,13.57,0.96,23.57,134.2,48.5,19.2454,3.4278,2.1578,5.1961,1.6921,16.07
2019-09-27,2832.89,48.66,2948.84,2961.79,2985.47,2987.31,2945.53,478000000.0,13.12,0.96,41.78,134.2,48.5,19.1431,3.4096,2.1463,5.2238,1.6801,17.22
2019-09-30,2834.52,52.3,2948.84,2976.74,2967.07,2983.85,2967.07,497000000.0,12.73,0.96,16.78,126.3,48.1,19.2397,3.4268,2.1571,5.1976,1.6646,16.24
2019-10-01,2835.97,44.08,2947.95,2940.25,2983.69,2992.53,2938.7,488000000.0,13.07,0.96,53.83,126.3,48.1,19.0021,3.3847,2.1301,5.2626,1.6353,18.56
2019-10-02,2837.41,35.43,2945.59,2887.61,2924.78,2924.78,2874.93,605000000.0,13.96,0.96,49.85,126.3,48.1,18.6619,3.3241,2.092,5.3585,1.5992,20.56
2019-10-03,2839.23,40.89,2943.41,2910.63,2885.38,2911.13,2855.94,490000000.0,14.18,0.96,55.19,126.3,48.1,18.8107,3.3506,2.1087,5.3161,1.5341,19.12
2019-10-04,2841.26,49.21,2942.38,2952.01,2918.56,2953.74,2918.56,450000000.0,12.3,0.96,35.18,126.3,48.1,19.0781,3.3982,2.1387,5.2416,1.529,17.04
2019-10-07,2843.42,46.94,2940.64,2938.79,2944.23,2959.75,2935.68,464000000.0,12.04,0.96,24.07,126.3,48.1,18.9927,3.383,2.1291,5.2652,1.558,17.86
2019-10-08,2845.55,40.05,2938.08,2893.06,2920.4,2925.47,2892.66,487000000.0,12.96,0.96,32.81,126.3,48.1,18.7008,3.3304,2.096,5.3474,1.5289,20.28
2019-10-09,2848.06,45.05,2936.2,2919.4,2911.1,2929.32,2907.41,392000000.0,13.1,0.96,21.91,126.3,48.1,18.8711,3.3607,2.115,5.2991,1.5836,18.64
2019-10-10,2851.0,48.35,2935.36,2938.13,2918.55,2948.46,2917.12,449000000.0,12.68,0.96,31.34,126.3,48.1,18.9922,3.3823,2.1286,5.2653,1.6681,17.57
2019-10-11,2853.51,53.51,2935.69,2970.27,2963.07,2993.28,2963.07,544000000.0,13.08,0.96,30.21,126.3,48.1,19.1999,3.4192,2.1519,5.2084,1.729,15.58
2019-10-14,2855.9,52.78,2936.38,2966.15,2965.81,2972.84,2962.94,385000000.0,12.89,0.96,9.9,126.3,48.1,19.1733,3.4145,2.1489,5.2156,1.729,14.57
2019-10-15,2858.45,57.27,2939.39,2995.68,2973.61,3003.28,2973.61,424000000.0,12.83,0.96,29.67,126.3,48.1,19.3642,3.4485,2.1703,5.1642,1.771,13.54
2019-10-16,2860.86,56.11,2941.55,2989.69,2989.68,2997.54,2985.2,474000000.0,12.28,0.96,12.34,126.3,48.1,19.3254,3.4416,2.166,5.1745,1.7395,13.68
2019-10-17,2863.3,57.39,2943.83,2997.95,3000.77,3008.29,2991.79,425000000.0,12.3,0.96,16.5,126.3,48.1,19.3788,3.4511,2.172,5.1603,1.7518,13.79
2019-10-18,2865.99,54.93,2944.79,2986.2,2996.84,3000.0,2976.31,629000000.0,12.36,0.96,23.69,126.3,48.1,19.3029,3.4376,2.1634,5.1806,1.7536,14.25
2019-10-21,2868.37,58.3,2946.56,3006.72,2996.48,3007.33,2995.35,488000000.0,12.53,0.96,11.98,126.3,48.1,19.4355,3.4612,2.1783,5.1452,1.7993,14.0
2019-10-22,2870.6,55.94,2948.8,2995.99,3010.73,3014.57,2995.04,456000000.0,12.39,0.96,19.53,126.3,48.1,19.3661,3.4489,2.1705,5.1636,1.7607,14.46
2019-10-23,2872.75,57.41,2950.36,3004.52,2994.01,3004.78,2991.21,468000000.0,12.39,0.96,13.57,126.3,48.1,19.4213,3.4587,2.1767,5.149,1.7642,14.01
2019-10-24,2874.87,58.43,2953.76,3010.29,3014.78,3016.07,3000.42,488000000.0,12.4,0.96,15.65,126.3,48.1,19.4586,3.4653,2.1809,5.1391,1.766,13.71
2019-10-25,2877.0,60.57,2957.26,3022.55,3003.32,3027.39,3001.94,465000000.0,12.42,0.96,25.45,126.3,48.1,19.5378,3.4794,2.1898,5.1183,1.7943,12.65
2019-10-28,2879.22,63.37,2960.27,3039.42,3032.12,3044.08,3032.12,463000000.0,12.5,0.96,11.96,126.3,48.1,19.6469,3.4991,2.202,5.0898,1.842,13.11
2019-10-29,2881.49,62.66,2962.54,3036.89,3035.39,3047.87,3034.81,451000000.0,12.51,0.96,13.06,126.3,48.1,19.6306,3.4962,2.2002,5.0941,1.8385,13.2
2019-10-30,2883.67,64.36,2965.46,3046.77,3039.74,3050.1,3025.96,486000000.0,12.54,0.96,24.14,126.3,48.1,19.6945,3.5076,2.2073,5.0776,1.7715,12.33
2019-10-31,2885.78,61.54,2967.72,3037.56,3046.9,3046.9,3023.19,673000000.0,12.47,0.96,23.71,126.1,48.1,19.6348,3.497,2.2006,5.093,1.691,13.22
2019-11-01,2887.94,66.56,2970.6,3066.91,3050.72,3066.95,3050.72,510000000.0,12.77,0.96,16.23,126.1,48.1,19.8245,3.5308,2.2219,5.0443,1.7103,12.3
2019-11-04,2889.97,68.28,2975.23,3078.27,3078.96,3085.2,3074.87,525000000.0,12.46,0.96,10.33,126.1,48.1,19.8979,3.5438,2.2301,5.0257,1.777,12.83
2019-11-05,2892.18,67.09,2979.15,3074.62,3080.8,3083.95,3072.15,586000000.0,12.38,0.96,11.8,126.1,48.1,19.8743,3.5396,2.2275,5.0316,1.8584,13.1
2019-11-06,2894.37,67.45,2983.3,3076.78,3075.1,3078.34,3065.89,544000000.0,12.34,0.96,12.45,126.1,48.1,19.8882,3.5421,2.2291,5.0281,1.8283,12.62
2019-11-07,2896.59,68.89,2987.25,3085.18,3087.02,3097.77,3080.23,566000000.0,12.18,0.96,17.54,126.1,48.1,19.9425,3.5518,2.2352,5.0144,1.9173,12.73
2019-11-08,2898.73,70.22,2990.62,3093.08,3081.25,3093.09,3073.58,461000000.0,12.14,0.96,19.51,126.1,48.1,19.9936,3.5609,2.2409,5.0016,1.9417,12.07
2019-11-11,2900.94,67.82,2993.83,3087.01,3080.33,3088.33,3075.82,366000000.0,11.43,0.96,12.51,126.1,48.1,19.9543,3.5539,2.2365,5.0114,1.9417,12.69
2019-11-12,2903.2,68.74,2997.54,3091.84,3089.28,3102.61,3084.73,435000000.0,9.65,0.96,17.88,126.1,48.1,19.9856,3.5595,2.24,5.0036,1.9347,12.68
2019-11-13,2905.27,69.17,3000.67,3094.04,3084.18,3098.06,3078.8,455000000.0,9.51,0.96,19.26,126.1,48.1,19.9998,3.562,2.2416,5.0001,1.886,13.0
2019-11-14,2907.23,69.7,3003.08,3096.63,3090.75,3098.2,3083.26,408000000.0,8.75,0.96,14.94,126.1,48.1,20.0165,3.565,2.2435,4.9959,1.8186,13.05
2019-11-15,2909.3,74.11,3005.91,3120.46,3107.92,3120.46,3104.6,579000000.0,8.72,0.96,15.86,126.1,48.1,20.1706,3.5924,2.2607,4.9577,1.8308,12.05
2019-11-18,2911.29,74.37,3008.79,3122.03,3117.91,3124.17,3112.06,522000000.0,6.79,0.96,12.11,126.1,48.1,20.1807,3.5942,2.2619,4.9552,1.8153,12.46
2019-11-19,2913.2,73.42,3011.6,3120.18,3127.45,3127.64,3113.47,513000000.0,6.55,0.96,14.17,126.1,48.1,20.3611,3.5188,2.2381,4.9113,1.7826,12.86
2019-11-20,2915.08,67.52,3013.75,3108.46,3114.66,3118.97,3091.41,756000000.0,6.66,0.96,27.56,126.1,48.1,20.2792,3.5059,2.2297,4.9312,1.7449,12.78
2019-11-21,2917.07,65.16,3015.63,3103.54,3108.49,3110.11,3094.55,477000000.0,6.14,0.96,15.56,126.1,48.1,20.2468,3.5005,2.2261,4.9391,1.7723,13.13
2019-11-22,2919.08,66.87,3017.69,3110.29,3111.41,3112.87,3099.26,418000000.0,6.07,0.96,13.61,126.1,48.1,20.2909,3.5081,2.2309,4.9283,1.7706,12.34
2019-11-25,2921.2,72.01,3020.4,3133.64,3117.44,3133.83,3117.44,514000000.0,5.8,0.96,16.39,126.1,48.1,20.4535,3.534,2.2477,4.8891,1.7551,11.87
2019-11-26,2923.18,73.32,3023.1,3140.52,3134.85,3142.69,3131.0,986000000.0,5.7,0.96,11.69,126.1,48.1,20.5024,3.5419,2.2526,4.8775,1.7414,11.54
2019-11-27,2925.18,75.66,3026.04,3153.63,3145.49,3154.26,3143.41,422000000.0,5.74,0.96,10.85,126.1,48.1,20.5948,3.5568,2.2611,4.8556,1.7654,11.75
2019-11-29,2927.16,69.34,3028.72,3140.98,3147.18,3150.3,3139.34,287000000.0,5.75,0.96,10.96,126.1,48.1,20.5122,3.5425,2.252,4.8751,1.7758,12.62
2019-12-02,2928.85,58.13,3031.16,3113.87,3143.85,3144.31,3110.78,498000000.0,6.32,0.96,33.53,126.8,48.1,20.3352,3.512,2.2326,4.9176,1.8189,14.91
2019-12-03,2930.42,51.31,3033.19,3093.2,3087.41,3094.97,3070.33,557000000.0,6.6,0.96,24.64,126.8,48.1,20.2153,3.482,2.2177,4.9467,1.7157,15.96
2019-12-04,2932.06,56.51,3036.11,3112.76,3103.5,3119.38,3102.53,528000000.0,6.76,0.96,16.85,126.8,48.1,20.3453,3.5044,2.2318,4.9151,1.774,14.8
2019-12-05,2933.77,57.67,3038.76,3117.43,3119.21,3119.45,3103.76,462000000.0,6.76,0.96,15.69,126.8,48.1,20.378,3.5099,2.2351,4.9073,1.8103,14.52
2019-12-06,2935.54,63.98,3042.13,3145.91,3134.62,3150.6,3134.62,489000000.0,7.11,0.96,15.98,126.8,48.1,20.5641,3.542,2.2556,4.8628,1.8363,13.62
2019-12-09,2937.24,60.58,3045.61,3135.96,3141.86,3148.87,3135.46,468000000.0,7.12,0.96,13.41,126.8,48.1,20.4991,3.5305,2.2484,4.8783,1.819,15.86
2019-12-10,2938.93,59.41,3048.73,3132.52,3135.36,3142.12,3126.09,460000000.0,7.12,0.96,16.03,126.8,48.1,20.4765,3.5266,2.246,4.8836,1.8416,15.68
2019-12-11,2940.68,61.54,3052.75,3141.63,3135.75,3143.98,3133.21,473000000.0,7.11,0.96,10.77,126.8,48.1,20.5361,3.5369,2.2525,4.8695,1.7914,14.99
2019-12-12,2942.6,67.04,3058.37,3168.57,3141.23,3176.28,3138.47,576000000.0,7.34,0.96,37.81,126.8,48.1,20.8084,3.565,2.2718,4.8057,1.8922,13.94
2019-12-13,2944.42,67.08,3063.54,3168.8,3166.65,3182.68,3156.51,505000000.0,6.9,0.96,26.17,126.8,48.1,20.8082,3.5653,2.272,4.8058,1.8226,12.63
2019-12-16,2946.42,71.11,3068.32,3191.45,3183.63,3197.71,3183.63,640000000.0,7.09,0.96,14.08,126.8,48.1,20.957,3.5908,2.2882,4.7717,1.8713,12.14
2019-12-17,2948.43,71.29,3073.4,3192.52,3195.4,3198.22,3191.03,568000000.0,7.05,0.96,7.19,126.8,48.1,20.9654,3.5919,2.289,4.7698,1.8801,12.29
2019-12-18,2950.53,70.68,3079.36,3191.14,3195.21,3198.48,3191.14,599000000.0,7.07,0.96,7.34,126.8,48.1,20.9563,3.5903,2.288,4.7718,1.9169,12.58
2019-12-19,2952.81,73.22,3085.08,3205.37,3192.32,3205.48,3192.32,593000000.0,7.12,0.96,13.16,126.8,48.1,21.0498,3.6063,2.2982,4.7506,1.9204,12.5
2019-12-20,2955.2,75.73,3090.74,3221.22,3223.33,3225.65,3216.03,1760000000.0,7.2,0.96,9.62,126.8,48.1,21.1533,3.626,2.3095,4.7274,1.9171,12.51
2019-12-23,2957.4,76.15,3095.82,3224.01,3226.05,3227.78,3222.3,468000000.0,7.12,0.96,5.48,126.8,48.1,21.1717,3.6292,2.3115,4.7233,1.9294,12.61
2019-12-24,2959.56,75.83,3100.96,3223.38,3225.45,3226.43,3220.51,171000000.0,7.14,0.96,5.92,126.8,48.1,21.1675,3.6284,2.3111,4.7242,1.8996,12.67
2019-12-26,2961.71,78.42,3105.85,3239.91,3227.2,3240.08,3227.2,317000000.0,7.22,0.96,12.88,126.8,48.1,21.2761,3.6471,2.3229,4.7001,1.8944,12.65
2019-12-27,2963.87,78.43,3110.85,3240.02,3247.23,3247.93,3234.37,336000000.0,7.23,0.96,13.56,126.8,48.1,21.2768,3.6472,2.323,4.7,1.8752,13.43
2019-12-30,2965.86,68.78,3115.32,3221.29,3240.09,3240.92,3216.57,345000000.0,7.3,0.96,24.35,126.8,48.1,21.1538,3.6261,2.3096,4.7273,1.8788,14.82
2019-12-31,2967.85,70.74,3120.21,3230.78,3215.18,3231.72,3212.03,432000000.0,7.32,0.96,19.69,128.2,47.9,21.2161,3.6368,2.3164,4.7134,1.9175,13.78
2020-01-02,2969.98,75.48,3125.23,3257.85,3244.67,3258.14,3235.53,517000000.0,7.6,0.96,22.61,128.2,47.9,21.4013,3.6799,2.3365,4.6726,1.8771,12.47
2020-01-03,2972.03,65.74,3130.01,3234.85,3226.36,3246.15,3222.34,509000000.0,7.87,0.96,23.81,128.2,47.9,21.2502,3.6539,2.32,4.7058,1.7881,14.02
2020-01-06,2973.99,67.95,3134.85,3246.28,3217.55,3246.84,3214.64,576000000.0,7.84,0.96,32.2,128.2,47.9,21.3252,3.6668,2.3282,4.6893,1.809,13.85
2020-01-07,2976.17,64.39,3139.38,3237.18,3241.86,3244.91,3232.43,500000000.0,7.95,0.96,12.48,128.2,47.9,21.2654,3.6565,2.3217,4.7025,1.8177,13.79
2020-01-08,2978.44,67.58,3143.99,3253.05,3238.59,3267.07,3236.67,543000000.0,7.8,0.96,30.4,128.2,47.9,21.3697,3.6745,2.3331,4.6795,1.8738,13.45
2020-01-09,2980.72,71.36,3148.7,3274.7,3266.03,3275.58,3263.67,505000000.0,7.96,0.96,11.91,128.2,47.9,21.5119,3.6989,2.3486,4.6486,1.8545,12.54
2020-01-10,2983.02,67.69,3153.27,3265.35,3281.81,3282.99,3260.86,454000000.0,8.01,0.96,22.13,128.2,47.9,21.4505,3.6883,2.3419,4.6619,1.8196,12.56
2020-01-13,2985.39,71.53,3158.1,3288.13,3271.13,3288.13,3268.43,488000000.0,8.02,0.96,19.7,128.2,47.9,21.6001,3.7141,2.3582,4.6296,1.8459,12.32
2020-01-14,2987.63,69.58,3163.01,3283.15,3285.35,3294.25,3277.19,557000000.0,7.44,0.96,17.06,128.2,47.9,21.5674,3.7085,2.3547,4.6366,1.8109,12.39
2020-01-15,2989.74,70.64,3167.46,3289.29,3282.27,3298.66,3280.69,498000000.0,6.96,0.96,17.97,128.2,47.9,21.6077,3.7154,2.3591,4.628,1.783,12.42
2020-01-16,2991.99,74.87,3172.23,3316.81,3302.97,3317.11,3302.82,507000000.0,7.1,0.96,14.29,128.2,47.9,21.7885,3.7465,2.3788,4.5896,1.8074,12.32
2020-01-17,2994.27,76.57,3177.33,3329.62,3323.66,3329.88,3318.86,718000000.0,7.11,0.96,11.02,128.2,47.9,21.8727,3.7609,2.388,4.5719,1.8215,12.1
2020-01-21,2996.48,72.92,3182.21,3320.79,3321.03,3329.79,3316.61,643000000.0,6.93,0.96,13.18,128.2,47.9,21.8147,3.751,2.3817,4.5841,1.7743,12.85
2020-01-22,2998.62,73.07,3186.94,3321.75,3330.02,3337.77,3320.04,526000000.0,6.78,0.96,17.73,128.2,47.9,21.821,3.7521,2.3824,4.5827,1.7691,12.91
2020-01-23,3000.77,73.69,3191.59,3325.54,3315.77,3326.88,3301.87,575000000.0,6.71,0.96,25.01,128.2,47.9,21.8461,3.7563,2.3851,4.5775,1.7325,12.98
2020-01-24,3002.86,61.57,3195.76,3295.47,3333.1,3333.18,3281.53,558000000.0,7.49,0.96,51.65,128.2,47.9,21.6485,3.7224,2.3635,4.6193,1.6839,14.56
2020-01-27,3004.63,47.17,3198.79,3243.63,3247.16,3258.85,3234.5,605000000.0,8.84,0.96,24.35,128.2,47.9,21.308,3.6638,2.3263,4.6931,1.608,18.23
2020-01-28,3006.57,54.4,3202.44,3276.24,3255.35,3285.78,3253.22,528000000.0,9.26,0.96,32.56,128.2,47.9,21.5222,3.7006,2.3497,4.6464,1.6562,16.28
2020-01-29,3008.4,53.71,3205.97,3273.4,3289.46,3293.47,3271.89,540000000.0,9.09,0.96,21.58,128.2,47.9,21.5035,3.6974,2.3477,4.6504,1.5839,16.39
2020-01-30,3010.29,55.88,3209.24,3283.66,3256.45,3285.91,3242.8,578000000.0,9.11,0.96,43.11,128.2,47.9,21.5765,3.709,2.355,4.6347,1.5856,15.49
2020-01-31,3011.89,43.44,3211.3,3225.52,3282.33,3282.33,3214.68,876000000.0,10.71,0.96,67.65,130.4,51.4,21.1944,3.6434,2.3133,4.7182,1.5068,18.84
2020-02-03,3013.63,48.42,3213.88,3248.92,3235.66,3268.44,3235.66,599000000.0,10.84,0.96,32.78,130.4,51.4,21.3482,3.6698,2.3301,4.6842,1.5272,17.97
2020-02-04,3015.59,56.91,3217.66,3297.59,3280.61,3306.92,3280.61,592000000.0,11.6,0.96,26.31,130.4,51.4,21.668,3.7248,2.365,4.6151,1.5991,16.05
2020-02-05,3017.73,62.05,3222.29,3334.69,3324.91,3337.58,3313.75,608000000.0,12.01,0.96,23.83,130.4,51.4,21.9115,3.7667,2.3916,4.5638,1.6508,15.15
2020-02-06,3019.79,63.45,3227.0,3345.78,3344.92,3347.96,3334.39,554000000.0,12.02,0.96,13.57,130.4,51.4,21.9844,3.7792,2.3996,4.5487,1.6422,14.96
2020-02-07,3021.79,59.59,3230.88,3327.71,3335.54,3341.42,3322.12,507000000.0,12.12,0.96,19.3,130.4,51.4,21.8657,3.7588,2.3866,4.5734,1.5834,15.47
2020-02-10,3023.92,62.87,3235.11,3352.09,3318.28,3352.26,3317.77,488000000.0,12.27,0.96,34.49,130.4,51.4,22.0259,3.7863,2.4041,4.5401,1.5696,15.04
2020-02-11,3026.01,63.61,3239.19,3357.75,3365.87,3375.63,3352.72,472000000.0,12.08,0.96,22.91,130.4,51.4,22.0631,3.7927,2.4082,4.5325,1.6006,15.18
2020-02-12,3028.19,66.37,3243.96,3379.45,3370.5,3381.47,3369.72,536000000.0,12.16,0.96,11.75,130.4,51.4,22.2056,3.8172,2.4237,4.5034,1.6333,13.74
2020-02-13,3030.33,65.02,3249.16,3373.94,3365.9,3385.09,3360.52,516000000.0,12.01,0.96,24.57,130.4,51.4,22.1694,3.811,2.4198,4.5107,1.6173,14.15
2020-02-14,3032.61,65.87,3254.9,3380.16,3378.08,3380.69,3366.15,477000000.0,11.73,0.96,14.54,130.4,51.4,22.2103,3.818,2.4242,4.5024,1.5848,13.68
2020-02-18,3034.88,63.26,3260.05,3370.29,3369.04,3375.01,3355.61,543000000.0,11.79,0.96,19.4,130.4,51.4,22.1455,3.8069,2.4171,4.5156,1.561,14.83
2020-02-19,3037.08,65.61,3265.43,3386.15,3380.39,3393.52,3378.83,469000000.0,11.76,0.96,14.69,130.4,51.4,22.2497,3.8248,2.4285,4.4944,1.5661,14.38
2020-02-20,3039.28,62.12,3269.97,3373.23,3380.45,3389.15,3341.02,539000000.0,11.82,0.96,48.13,130.4,51.4,22.1648,3.8102,2.4193,4.5117,1.5152,15.56
2020-02-21,3041.55,53.66,3274.01,3337.75,3360.5,3360.76,3328.45,681000000.0,12.21,0.96,32.31,130.4,51.4,21.9316,3.7701,2.3938,4.5596,1.4713,17.08
2020-02-24,3043.28,36.7,3275.87,3225.89,3257.61,3259.81,3214.65,791000000.0,16.03,0.96,45.16,130.4,51.4,20.8522,3.589,2.2858,4.7957,1.3705,25.03
2020-02-25,3044.57,28.29,3275.61,3128.21,3238.94,3246.99,3118.77,891000000.0,18.24,0.96,128.22,130.4,51.4,20.2376,3.4752,2.2165,4.9413,1.3521,27.85
2020-02-26,3045.75,27.47,3274.56,3116.39,3139.9,3182.51,3108.99,837000000.0,18.25,0.96,73.52,130.4,51.4,20.1772,3.4655,2.2061,4.9561,1.3371,27.56
2020-02-27,3046.58,20.15,3270.76,2978.76,3062.54,3097.07,2977.39,1140000000.0,22.35,0.96,119.68,130.4,51.4,19.1842,3.3105,2.1089,5.2126,1.2607,39.16
2020-02-28,3047.18,19.16,3266.02,2954.22,2916.9,2959.72,2855.84,1660000000.0,22.09,0.96,103.88,130.4,51.4,19.0056,3.2886,2.0917,5.2616,1.1486,40.11
2020-03-02,3048.38,37.37,3263.97,3090.23,2974.28,3090.96,2945.19,1130000000.0,26.45,0.96,145.77,132.6,50.1,19.8865,3.4401,2.188,5.0285,1.1632,33.42
2020-03-03,3049.01,32.36,3260.22,3003.37,3096.46,3136.72,2976.63,1150000000.0,27.57,0.96,160.09,132.6,50.1,19.3283,3.3434,2.1262,5.1738,0.999,36.82
2020-03-04,3050.36,44.13,3258.71,3130.12,3045.75,3130.97,3034.38,853000000.0,30.66,0.96,96.59,132.6,50.1,20.1438,3.4852,2.2159,4.9643,1.0522,31.99
2020-03-05,3051.28,38.14,3254.77,3023.94,3075.7,3083.04,2999.83,911000000.0,32.13,0.96,83.21,132.6,50.1,19.4616,3.367,2.1407,5.1383,0.912,39.62
2020-03-06,3051.82,35.62,3249.73,2972.37,2954.2,2985.93,2901.54,1070000000.0,32.36,0.96,84.39,132.6,50.1,19.1297,3.3104,2.1042,5.2275,0.7623,41.94
2020-03-09,3051.27,27.13,3240.2,2746.56,2863.89,2863.89,2734.43,1310000000.0,39.36,0.97,129.46,132.6,50.1,17.6763,3.0589,1.9444,5.6573,0.5407,54.46
2020-03-10,3051.57,36.86,3233.04,2882.23,2813.48,2882.59,2734.0,1160000000.0,42.33,0.97,148.59,132.6,50.1,18.5496,3.21,2.0404,5.3909,0.803,47.3
2020-03-11,3051.15,32.07,3223.07,2741.38,2825.6,2825.6,2707.22,1120000000.0,44.46,0.96,118.38,132.6,50.1,17.6431,3.0532,1.9407,5.6679,0.8695,53.9
2020-03-12,3049.54,25.48,3208.26,2480.64,2630.86,2660.95,2478.86,1430000000.0,52.46,0.97,182.09,132.6,50.1,15.9875,2.7616,1.7561,6.2549,0.8042,75.47
2020-03-13,3049.18,37.67,3197.86,2711.02,2569.99,2711.33,2492.37,1380000000.0,60.08,0.97,218.96,132.6,50.1,17.4723,3.0196,1.9192,5.7234,0.9603,57.83
2020-03-16,3047.17,30.17,3180.43,2386.13,2508.59,2562.98,2380.94,1340000000.0,70.07,0.97,182.04,132.6,50.1,15.3784,2.6577,1.6892,6.5026,0.7182,82.69
2020-03-17,3046.05,36.2,3166.31,2529.19,2425.66,2553.93,2367.04,1330000000.0,72.69,0.97,186.89,132.6,50.1,16.3027,2.8183,1.7905,6.1339,1.0784,75.91
2020-03-18,3044.32,33.36,3149.35,2398.1,2436.5,2453.57,2280.52,1310000000.0,73.57,0.97,173.05,132.6,50.1,15.4578,2.6731,1.6977,6.4692,1.1915,76.45
2020-03-19,3042.35,33.84,3132.79,2409.39,2393.48,2466.97,2319.78,1130000000.0,73.6,0.97,147.19,132.6,50.1,15.5305,2.6856,1.7057,6.4389,1.1404,72.0
2020-03-20,3039.75,31.57,3113.83,2304.92,2431.94,2453.01,2295.56,1710000000.0,74.23,0.97,157.45,132.6,50.1,14.8571,2.5692,1.6317,6.7308,0.8454,66.04
